"id","pt_in","pt_out","tt_in","tt_out","vf_fr","vf_td","vf_su","pt_in_s","pt_out_s","tt_in_s","tt_out_s","vf_fr_s","vf_td_s","vf_su_s","daily_paper_code","data_time"
"15","4.43","2.8","17.58","20.22","0","73150.55","51550376","4.43","2.8","17.58","20.22","0","1.92","51396400","thgz","12/5/2023 23:00:00"
"16","4.51","2.68","17.81","19.71","0","73150.55","51550376","4.51","2.68","17.81","19.71","0","1.92","51396400","thgz","13/5/2023 00:00:00"
"17","4.46","2.8","17.75","17.75","0","75089.34","51552316","4.46","2.8","17.75","17.75","0","1.92","51396400","thgz","13/5/2023 01:00:00"
"18","4.46","2.74","17.54","17.96","0","75089.34","51552316","4.46","2.74","17.54","17.96","0","1.92","51396400","thgz","13/5/2023 02:00:00"
"19","4.41","2.69","16.23","17.54","0","75089.34","51552316","4.41","2.69","16.23","17.54","0","1.92","51396400","thgz","13/5/2023 03:00:00"
"20","4.41","2.64","16.56","17.23","0","75089.34","51552316","4.41","2.64","16.56","17.23","0","1.92","51396400","thgz","13/5/2023 04:00:00"
"21","4.41","2.59","16.36","16.82","0","75089.34","51552316","4.41","2.59","16.36","16.82","0","1.92","51396400","thgz","13/5/2023 05:00:00"
"22","4.3","2.76","15.2","13.7","0","77920.02","51555148","4.3","2.76","15.2","13.7","0","1.92","51396400","thgz","13/5/2023 06:00:00"
"23","4.38","2.69","16.48","15.54","12298.1","79259.68","51556484","4.38","2.69","16.48","15.54","0","1.92","51396400","thgz","13/5/2023 07:00:00"
"24","4.43","2.65","20.11","21.19","0","0","51558240","4.43","2.65","20.11","21.19","0","1.92","51396400","thgz","13/5/2023 08:00:00"
"25","4.19","2.85","18.96","19.63","7682.88","8548.07","51566788","4.19","2.85","18.96","19.63","0","0","51396400","thgz","13/5/2023 09:00:00"
"26","3.99","2.8","18.71","19.98","9317.47","17824.81","51576064","3.99","2.8","18.71","19.98","0","0","51396400","thgz","13/5/2023 10:00:00"
"27","4.19","2.67","19.76","24.49","4354.48","10302.5","52002120","4.19","2.67","19.76","24.49","0","0.28","35242384","thgz","13/5/2023 11:00:00"
"29","3.87","2.82","19.25","22.81","8429.49","34623.83","51592860","3.87","2.82","19.25","22.81","0","1.34","51396400","thgz","13/5/2023 12:00:00"
"30","3.93","2.87","19.92","24.35","7296.5","42327.61","51600564","3.93","2.87","19.92","24.35","2129.45","40.14","51396440",,"13/5/2023 13:00:00"
"31","4.06","2.9","21.62","25.7","6258.1","49237.73","51607476","4.06","2.9","21.62","25.7","0","103.43","51396504","thgz","13/5/2023 14:00:28"
"32","4.22","2.93","21.73","26.47","5072.22","54804.89","51613044","4.22","2.93","21.73","26.47","0","103.43","51396504","thgz","13/5/2023 15:00:01"
"33","4.35","2.94","21.32","25.6","4199.94","59690.82","51617928","4.35","2.94","21.32","25.6","0","103.43","51396504","thgz","13/5/2023 16:03:21"
"34","4.23","2.96","21.66","24.88","3952.03","63547.96","51621788","4.23","2.96","21.66","24.88","0","103.43","51396504","thgz","13/5/2023 17:00:00"
"35","4.16","2.94","21.72","25.33","0","66891.84","51625128","4.16","2.94","21.72","25.33","0","103.43","51396504","thgz","13/5/2023 18:00:00"
"36","4.26","2.87","19.46","25.21","6832.94","67055.91","51625296","4.26","2.87","19.46","25.21","0","109.3","51396508","thgz","13/5/2023 19:00:00"
"37","4.23","2.99","17.23","18.4","2518.68","72657.01","51630896","4.23","2.99","17.23","18.4","0","109.81","51396508","thgz","13/5/2023 20:00:00"
"38","4.31","2.98","17.34","19.13","0","73428.26","51631664","4.31","2.98","17.34","19.13","0","109.81","51396508","thgz","13/5/2023 21:00:00"
"39","4.41","2.92","17.3","19.65","0","73428.26","51631664","4.41","2.92","17.3","19.65","0","109.81","51396508","thgz","13/5/2023 22:00:00"
"40","4.38","2.98","17.04","19.12","0","74592.45","51632832","4.38","2.98","17.04","19.12","0","109.81","51396508","thgz","13/5/2023 23:00:00"
"41","4.39","2.92","18.19","19.58","0","74592.45","51632832","4.39","2.92","18.19","19.58","0","109.81","51396508","thgz","14/5/2023 00:00:00"
"42","4.38","2.86","19.08","20.42","0","74592.45","51632832","4.38","2.86","19.08","20.42","0","109.81","51396508","thgz","14/5/2023 01:00:00"
"43","4.38","2.8","18.86","20.05","0","74592.45","51632832","4.38","2.8","18.86","20.05","0","109.81","51396508","thgz","14/5/2023 02:00:00"
"44","4.34","2.75","17.85","19.39","0","74592.45","51632832","4.34","2.75","17.85","19.39","0","109.81","51396508","thgz","14/5/2023 03:00:00"
"45","4.34","2.7","17.78","18.78","0","74592.45","51632832","4.34","2.7","17.78","18.78","0","109.81","51396508","thgz","14/5/2023 04:00:00"
"46","4.34","2.66","17.63","18.33","0","74592.45","51632832","4.34","2.66","17.63","18.33","0","109.81","51396508","thgz","14/5/2023 05:00:00"
"47","4.21","2.99","16.79","16.93","1352.42","79016.98","51637256","4.21","2.99","16.79","16.93","0","109.81","51396508","thgz","14/5/2023 06:00:00"
"48","4.33","2.86","18.08","19.65","0","79207.79","51637448","4.33","2.86","18.08","19.65","0","109.81","51396508","thgz","14/5/2023 07:00:00"
"49","4.27","2.94","21.27","22.69","0","0","51640032","4.27","2.94","21.27","22.69","0","109.81","51396508","thgz","14/5/2023 08:00:00"
"50","4.35","2.85","19.72","21.28","6573.11","5338.54","51645368","4.35","2.85","19.72","21.28","0","0","51396508","thgz","14/5/2023 09:00:00"
"51","4.35","2.85","20.46","22.78","6614.24","11969.47","51652000","4.35","2.85","20.46","22.78","0","0","51396508","thgz","14/5/2023 10:00:01"
"52","4.17","2.87","20.97","24.66","6121.9","18249.66","51658280","4.17","2.87","20.97","24.66","0","1.1","51396512","thgz","14/5/2023 11:00:00"
"53","4.03","2.88","21.04","26.17","6055.9","24313.62","51664344","4.03","2.88","21.04","26.17","0","1.7","51396512","thgz","14/5/2023 12:00:00"
"54","3.94","2.88","21.3","27.08","6057.54","30419.42","51670448","3.94","2.88","21.3","27.08","0","2.32","51396512","thgz","14/5/2023 13:00:00"
"55","3.89","2.89","22.7","28.02","5927.36","36407.89","51676440","3.89","2.89","22.7","28.02","0","4.43","51396512","thgz","14/5/2023 14:00:00"
"56","4.03","2.9","23.91","28.29","5505.27","42113.33","51682144","4.03","2.9","23.91","28.29","0","4.43","51396512","thgz","14/5/2023 15:00:01"
"57","4.2","2.92","24.08","27.95","4585.4","47183.14","51687212","4.2","2.92","24.08","27.95","0","4.43","51396512","thgz","14/5/2023 16:00:00"
"58","4.26","2.93","22.93","26.96","4471.99","51734.35","51691764","4.26","2.93","22.93","26.96","0","4.43","51396512","thgz","14/5/2023 17:00:00"
"59","4.3","2.92","20.86","24.98","5307.04","56245.25","51696276","4.3","2.92","20.86","24.98","0","4.48","51396512","thgz","14/5/2023 18:00:00"
"60","4.19","2.94","18.53","21.03","5142.13","62218.07","51702248","4.19","2.94","18.53","21.03","0","6.29","51396516","thgz","14/5/2023 19:00:00"
"61","4.16","2.93","18.3","24.29","0","62905.61","51702936","4.16","2.93","18.3","24.29","0","6.34","51396516","thgz","14/5/2023 20:00:00"
"62","4.14","2.86","18.99","24.22","0","62905.61","51702936","4.14","2.86","18.99","24.22","0","6.34","51396516","thgz","14/5/2023 21:00:00"
"63","4.23","2.69","18.64","23.48","0","62905.61","51702936","4.23","2.69","18.64","23.48","0","6.34","51396516","thgz","14/5/2023 22:00:00"
"64","4.22","2.91","16.8","17.22","6728.67","67221.98","51707252","4.22","2.91","16.8","17.22","0","6.34","51396516","thgz","14/5/2023 23:00:00"
"65","4.45","2.94","18.93","19.61","0","68342.81","51708372","4.45","2.94","18.93","19.61","0","6.34","51396516","thgz","15/5/2023 00:00:00"
"66","4.44","2.88","19.27","20.26","0","68342.81","51708372","4.44","2.88","19.27","20.26","0","6.34","51396516","thgz","15/5/2023 01:00:00"
"67","4.44","2.86","19.22","19.96","0","68342.81","51708372","4.44","2.86","19.22","19.96","0","6.34","51396516","thgz","15/5/2023 02:00:00"
"68","4.43","2.86","19.14","19.8","0","68342.81","51708372","4.43","2.86","19.14","19.8","0","6.34","51396516","thgz","15/5/2023 03:00:00"
"69","4.43","2.86","18.43","19.55","0","68342.81","51708372","4.43","2.86","18.43","19.55","0","6.34","51396516","thgz","15/5/2023 04:00:00"
"70","4.4","2.86","17.9","19.09","0","68342.81","51708372","4.4","2.86","17.9","19.09","0","6.34","51396516","thgz","15/5/2023 05:00:00"
"71","4.4","2.68","18.62","19.34","0","68342.81","51708372","4.4","2.68","18.62","19.34","0","6.34","51396516","thgz","15/5/2023 06:00:00"
"72","4.49","2.98","17.41","18.33","2408.17","73644.63","51713672","4.49","2.98","17.41","18.33","0","6.34","51396516","thgz","15/5/2023 07:00:00"
"73","4.42","2.83","23.22","24.16","0","0","51714044","4.42","2.83","23.22","24.16","0","6.34","51396516","thgz","15/5/2023 08:00:00"
"74","4.15","2.85","18.71","20.91","7469.54","7525.12","51721572","4.15","2.85","18.71","20.91","0","0","51396516","thgz","15/5/2023 09:00:00"
"75","4.05","2.81","20.11","22.96","8653.9","14999.04","51729044","4.05","2.81","20.11","22.96","0","0","51396516","thgz","15/5/2023 10:00:00"
"76","4.23","2.79","20.43","23.09","9184.35","24242.65","51738288","4.23","2.79","20.43","23.09","0","0.13","51396516","thgz","15/5/2023 11:00:00"
"77","4.08","2.81","20.13","24.26","8671.92","33116.08","51747160","4.08","2.81","20.13","24.26","0","0.72","51396516","thgz","15/5/2023 12:00:00"
"78","4.07","2.83","20.73","25.33","8124.32","41679.34","51755724","4.07","2.83","20.73","25.33","0","206.17","51396720","thgz","15/5/2023 13:00:00"
"79","4.31","2.87","23.36","27.07","6736.74","49021.47","51763064","4.31","2.87","23.36","27.07","0","206.17","51396720","thgz","15/5/2023 14:00:00"
"80","4.4","2.89","24.1","27.71","5758.21","55247.38","51769292","4.4","2.89","24.1","27.71","0","206.17","51396720","thgz","15/5/2023 15:00:00"
"81","4.24","2.87","23.08","26.51","6543.31","61311.34","51775356","4.24","2.87","23.08","26.51","0","206.17","51396720","thgz","15/5/2023 16:00:00"
"82","4.33","2.98","30.94","32.11","0","62905.76","51776952","4.33","2.98","30.94","32.11","0","206.17","51396720","thgz","15/5/2023 17:00:00"
"83","4.37","2.97","27.92","32.87","0","62905.78","51776952","4.37","2.97","27.92","32.87","0","206.17","51396720","thgz","15/5/2023 18:00:00"
"84","4.35","2.77","21.91","30.25","0","62905.78","51776952","4.35","2.77","21.91","30.25","0","206.17","51396720","thgz","15/5/2023 19:00:00"
"85","4.32","2.7","19.76","27.69","0","62905.78","51776952","4.32","2.7","19.76","27.69","0","206.17","51396720","thgz","15/5/2023 20:00:00"
"86","4.39","2.63","19.13","27.03","0","62905.78","51776952","4.39","2.63","19.13","27.03","0","206.17","51396720","thgz","15/5/2023 21:00:00"
"87","4.38","2.84","17.58","19.4","8524.79","66328.15","51780368","4.38","2.84","17.58","19.4","0","206.17","51396720","thgz","15/5/2023 22:00:00"
"88","4.32","2.96","19.7","22.17","0","68401.37","51782444","4.32","2.96","19.7","22.17","0","206.17","51396720","thgz","15/5/2023 23:00:00"
"89","4.47","2.9","21.14","22.8","0","68401.37","51782444","4.47","2.9","21.14","22.8","0","206.17","51396720","thgz","16/5/2023 00:00:00"
"90","4.45","2.85","20.89","22.5","0","68401.37","51782444","4.45","2.85","20.89","22.5","0","206.17","51396720","thgz","16/5/2023 01:00:00"
"91","4.43","2.84","19.41","21.65","8040.57","68859.62","51782904","4.43","2.84","19.41","21.65","0","206.17","51396720","thgz","16/5/2023 02:00:00"
"92","4.37","2.96","20.53","21.15","0","70832","51784876","4.37","2.96","20.53","21.15","0","206.17","51396720","thgz","16/5/2023 03:00:00"
"93","4.37","2.91","20.97","21.45","0","70832","51784876","4.37","2.91","20.97","21.45","0","206.17","51396720","thgz","16/5/2023 04:00:00"
"94","4.35","2.86","20.41","21.51","0","70832","51784876","4.35","2.86","20.41","21.51","0","206.17","51396720","thgz","16/5/2023 05:00:00"
"95","4.38","2.81","19.52","21.7","0","72278.46","51786320","4.38","2.81","19.52","21.7","0","206.17","51396720","thgz","16/5/2023 06:00:00"
"96","4.46","2.56","21.71","23.99","0","72278.46","51786320","4.46","2.56","21.71","23.99","0","206.17","51396720","thgz","16/5/2023 07:00:00"
"97","4.31","2.87","18.87","19.85","6883.42","36.43","51791892","4.31","2.87","18.87","19.85","0","0","51396720","thgz","16/5/2023 08:00:00"
"98","4.23","2.85","19.96","20.6","7783.31","7748.52","51799604","4.23","2.85","19.96","20.6","0","0","51396720","thgz","16/5/2023 09:00:00"
"99","4.3","2.85","21.76","22.93","7404.62","15315.93","51807168","4.3","2.85","21.76","22.93","0","0.85","51396720","thgz","16/5/2023 10:00:00"
"100","4.31","2.86","22.32","24.11","7238.2","22562.92","51814420","4.31","2.86","22.32","24.11","0","0.93","51396720","thgz","16/5/2023 11:00:01"
"101","4.33","2.86","22.41","24.25","7091.45","29682.21","51821540","4.33","2.86","22.41","24.25","0","0.93","51396720","thgz","16/5/2023 12:00:01"
"102","4.34","2.86","23.48","25.8","6940.07","36727.92","51828584","4.34","2.86","23.48","25.8","0","5.5","51396728","thgz","16/5/2023 13:00:00"
"103","4.36","2.88","22.81","25.08","6581.89","43513.46","51835368","4.36","2.88","22.81","25.08","0","41.99","51396764","thgz","16/5/2023 14:00:00"
"104","4.35","2.89","22.55","24.67","6213.57","49892.56","51841748","4.35","2.89","22.55","24.67","0","41.99","51396764","thgz","16/5/2023 15:00:00"
"105","4.4","2.87","20.38","21.39","6905.97","63495.79","51855352","4.4","2.87","20.38","21.39","0","42.12","51396764","thgz","16/5/2023 17:00:00"
"106","4.33","2.91","19.56","20.35","5988.46","70021.9","51861880","4.33","2.91","19.56","20.35","0","42.12","51396764","thgz","16/5/2023 18:00:01"
"107","4.27","2.98","19.59","20.26","2245.91","75397.7","51867252","4.27","2.98","19.59","20.26","0","42.12","51396764","thgz","16/5/2023 19:00:01"
"108","4.47","2.92","22.55","22.63","0","75512.86","51867368","4.47","2.92","22.55","22.63","0","42.58","51396764","thgz","16/5/2023 20:00:01"
"109","4.39","2.86","19.13","23.3","0","75512.86","51867368","4.39","2.86","19.13","23.3","0","42.58","51396764","thgz","16/5/2023 21:00:00"
"110","4.41","2.78","20.56","23.26","0","75512.86","51867368","4.41","2.78","20.56","23.26","0","42.58","51396764","thgz","16/5/2023 22:00:00"
"111","4.36","2.97","19.41","20.11","0","78540.12","51870396","4.36","2.97","19.41","20.11","0","42.58","51396764","thgz","16/5/2023 23:00:00"
"112","4.38","2.9","20.35","20.63","0","78540.12","51870396","4.38","2.9","20.35","20.63","0","42.58","51396764","thgz","17/5/2023 00:00:00"
"113","4.38","2.84","20.64","20.94","0","78540.12","51870396","4.38","2.84","20.64","20.94","0","42.58","51396764","thgz","17/5/2023 01:00:00"
"114","4.38","2.79","20.57","20.84","0","78540.12","51870396","4.38","2.79","20.57","20.84","0","42.58","51396764","thgz","17/5/2023 02:00:00"
"115","4.38","2.77","20.33","20.47","0","78540.12","51870396","4.38","2.77","20.33","20.47","0","42.58","51396764","thgz","17/5/2023 03:00:00"
"116","4.37","2.77","19.97","20.02","0","78540.12","51870396","4.37","2.77","19.97","20.02","0","42.58","51396764","thgz","17/5/2023 04:00:00"
"117","4.37","2.77","19.74","19.75","0","78540.12","51870396","4.37","2.77","19.74","19.75","0","42.58","51396764","thgz","17/5/2023 05:00:00"
"118","4.37","2.62","19.53","19.49","0","78540.12","51870396","4.37","2.62","19.53","19.49","0","42.58","51396764","thgz","17/5/2023 06:00:00"
"119","4.26","2.76","19.3","18.67","0","82952.77","51874808","4.26","2.76","19.3","18.67","0","42.58","51396764","thgz","17/5/2023 07:00:00"
"120","4.25","2.56","26.93","24.92","0","0","51874808","4.25","2.56","26.93","24.92","0","0","51396764","thgz","17/5/2023 08:00:00"
"121","4.14","2.85","19.3","20.91","7740.51","9935.53","51884744","4.14","2.85","19.3","20.91","0","0","51396764","thgz","17/5/2023 09:00:00"
"122","4.25","2.87","19.18","20.8","7151.69","17324.33","51892132","4.25","2.87","19.18","20.8","0","0","51396764","thgz","17/5/2023 10:00:00"
"123","4.34","2.88","20.01","22","6746.06","24320.13","51899128","4.34","2.88","20.01","22","0","0","51396764","thgz","17/5/2023 11:00:00"
"124","4.4","2.86","20.65","23.97","7003.65","30922.42","51905728","4.4","2.86","20.65","23.97","0","0","51396764","thgz","17/5/2023 12:00:00"
"125","4.2","2.88","20.01","24.42","6785.63","37932.78","51912744","4.2","2.88","20.01","24.42","0","31.08","51396796","thgz","17/5/2023 13:00:00"
"126","4.31","2.89","21.01","24.09","6386.54","44488.73","51919296","4.31","2.89","21.01","24.09","0","31.08","51396796","thgz","17/5/2023 14:00:00"
"127","4.23","2.91","21.07","23.39","5806.53","50603.23","51925412","4.23","2.91","21.07","23.39","0","238.22","51397000","thgz","17/5/2023 15:00:00"
"128","4.14","2.92","22.01","25.27","4938.53","55877.74","51930684","4.14","2.92","22.01","25.27","0","267.32","51397032","thgz","17/5/2023 16:00:00"
"129","4.45","2.93","22.82","23.97","4152.07","60394.96","51935200","4.45","2.93","22.82","23.97","0","426.15","51397192","thgz","17/5/2023 17:00:00"
"130","4.33","2.95","22.04","23.82","3934.14","64539.59","51939348","4.33","2.95","22.04","23.82","0","426.15","51397192","thgz","17/5/2023 18:00:00"
"131","4.17","2.91","17.62","19.44","5970.57","70296.56","51945104","4.17","2.91","17.62","19.44","0","464.17","51397228","thgz","17/5/2023 19:00:00"
"132","4.3","2.92","18.1","18.56","5203.05","75736.31","51950544","4.3","2.92","18.1","18.56","0","464.17","51397228","thgz","17/5/2023 20:00:00"
"133","4.39","2.92","17.98","17.55","5019.35","80804.74","51955612","4.39","2.92","17.98","17.55","0","464.17","51397228","thgz","17/5/2023 21:00:00"
"134","4.23","2.98","17.11","17.97","1939.13","84610.36","51959416","4.23","2.98","17.11","17.97","0","464.17","51397228","thgz","17/5/2023 22:00:00"
"135","4.34","2.99","17.5","18.68","1025.3","86484.27","51961292","4.34","2.99","17.5","18.68","0","464.17","51397228","thgz","17/5/2023 23:00:00"
"136","4.42","2.95","18.64","19.15","0","86869.77","51961676","4.42","2.95","18.64","19.15","0","464.17","51397228","thgz","18/5/2023 00:00:00"
"137","4.42","2.89","19.2","19.5","0","86869.77","51961676","4.42","2.89","19.2","19.5","0","464.17","51397228","thgz","18/5/2023 01:00:01"
"138","4.41","2.84","19.05","19.13","0","86869.77","51961676","4.41","2.84","19.05","19.13","0","464.17","51397228","thgz","18/5/2023 02:00:00"
"139","4.37","2.79","18.1","18.89","0","86869.77","51961676","4.37","2.79","18.1","18.89","0","464.17","51397228","thgz","18/5/2023 03:00:00"
"140","4.37","2.74","18.75","19.04","0","86869.77","51961676","4.37","2.74","18.75","19.04","0","464.17","51397228","thgz","18/5/2023 04:00:00"
"141","4.37","2.68","18.72","18.88","0","86869.77","51961676","4.37","2.68","18.72","18.88","0","464.17","51397228","thgz","18/5/2023 05:00:00"
"142","4.27","2.85","16.22","16.1","8408.59","89395.12","51964200","4.27","2.85","16.22","16.1","0","464.17","51397228","thgz","18/5/2023 06:00:00"
"143","4.12","2.98","18.34","19.53","2276.03","93096.08","51967904","4.12","2.98","18.34","19.53","0","464.17","51397228","thgz","18/5/2023 07:00:00"
"144","4.01","2.93","21.49","24.28","0","0","51969472","4.01","2.93","21.49","24.28","0","0","51397228","thgz","18/5/2023 08:00:00"
"145","4.25","2.86","19.63","24.08","7597.76","1174.07","51970644","4.25","2.86","19.63","24.08","0","0","51397228","thgz","18/5/2023 09:00:00"
"146","4.38","2.94","20.83","23.76","4292.75","6258.78","51975728","4.38","2.94","20.83","23.76","0","0","51397228","thgz","18/5/2023 10:00:00"
"147","4.31","2.95","22.33","23.35","4038.71","10517.2","51979988","4.31","2.95","22.33","23.35","0","0","51397228","thgz","18/5/2023 11:00:00"
"148","4.28","2.9","20.33","21.43","5703.02","15057.9","51984528","4.28","2.9","20.33","21.43","0","0","51397228","thgz","18/5/2023 12:00:00"
"149","4.12","2.94","21.52","23.97","3803.35","19708.73","51989176","4.12","2.94","21.52","23.97","0","0","51397228","thgz","18/5/2023 13:00:00"
"150","4.1","2.95","24.1","24.93","3571.82","23405.56","51992876","4.1","2.95","24.1","24.93","0","0.3","51397228","thgz","18/5/2023 14:00:00"
"151","4.08","2.97","22.35","28.24","0","25066.35","51994536","4.08","2.97","22.35","28.24","0","0.3","51397228","thgz","18/5/2023 15:00:00"
"152","4.17","2.97","26.87","29.85","0","25066.35","51994536","4.17","2.97","26.87","29.85","0","10.25","51397240","thgz","18/5/2023 16:00:00"
"153","4.04","2.96","20.75","27.84","0","25066.35","51994536","4.04","2.96","20.75","27.84","0","10.25","51397240","thgz","18/5/2023 17:00:00"
"154","3.92","2.91","20.59","26.92","0","25066.35","51994536","3.92","2.91","20.59","26.92","0","10.25","51397240","thgz","18/5/2023 18:00:00"
"155","3.89","2.83","21.6","25.53","0","25066.35","51994536","3.89","2.83","21.6","25.53","0","10.25","51397240","thgz","18/5/2023 19:00:00"
"156","3.88","2.76","21.05","23.46","0","25066.35","51994536","3.88","2.76","21.05","23.46","0","10.25","51397240","thgz","18/5/2023 20:00:00"
"157","3.83","2.69","18.01","22.24","0","25066.35","51994536","3.83","2.69","18.01","22.24","0","10.25","51397240","thgz","18/5/2023 21:00:00"
"158","3.79","2.62","18.93","21.31","0","25066.35","51994536","3.79","2.62","18.93","21.31","0","10.29","51397240","thgz","18/5/2023 22:00:00"
"159","3.74","2.72","16.96","18.53","11503.37","26951.2","51996416","3.74","2.72","16.96","18.53","0","10.29","51397240","thgz","18/5/2023 23:00:00"
"160","3.63","2.95","17.76","17.95","0","30230.01","51999700","3.63","2.95","17.76","17.95","0","10.29","51397240","thgz","19/5/2023 00:00:00"
"161","3.62","2.9","17.94","17.96","0","30230.01","51999700","3.62","2.9","17.94","17.96","0","10.29","51397240","thgz","19/5/2023 01:00:00"
"162","3.62","2.85","17.7","17.76","0","30230.01","51999700","3.62","2.85","17.7","17.76","0","10.29","51397240","thgz","19/5/2023 02:00:00"
"163","3.62","2.81","17.33","17.34","9668.39","30256.41","51999728","3.62","2.81","17.33","17.34","0","10.29","51397240","thgz","19/5/2023 03:00:00"
"164","3.54","2.97","16.3","16.36","0","32708.11","52002176","3.54","2.97","16.3","16.36","0","10.29","51397240","thgz","19/5/2023 04:00:00"
"165","3.54","2.93","16.49","16.37","0","32708.11","52002176","3.54","2.93","16.49","16.37","0","10.29","51397240","thgz","19/5/2023 05:00:00"
"166","3.53","2.86","16.54","16.72","0","32708.11","52002176","3.53","2.86","16.54","16.72","0","10.29","51397240","thgz","19/5/2023 06:00:00"
"167","3.42","2.99","17.63","18.16","2382.14","36185.4","52005656","3.42","2.99","17.63","18.16","0","10.29","51397240","thgz","19/5/2023 07:00:00"
"168","3.4","2.95","23.85","23.49","0","0","52006464","3.4","2.95","23.85","23.49","0","0","51397240","thgz","19/5/2023 08:00:00"
"169","3.71","2.92","20.84","22.56","5679.7","5388.85","52011848","3.71","2.92","20.84","22.56","0","0","51397240","thgz","19/5/2023 09:00:00"
"170","4.09","2.85","22.05","23.59","7269.3","11798.24","52018264","4.09","2.85","22.05","23.59","0","0","51397240","thgz","19/5/2023 10:00:00"
"171","4.4","2.86","20.46","23.75","7042.17","18764.01","52025224","4.4","2.86","20.46","23.75","0","0.55","51397240","thgz","19/5/2023 11:00:00"
"172","4.26","2.95","22.91","27.13","3137.5","24245.29","52030708","4.26","2.95","22.91","27.13","0","1.78","51397240","thgz","19/5/2023 12:00:00"
"173","4.2","2.98","28.37","34.32","506.43","25135.33","52031596","4.2","2.98","28.37","34.32","0","3.65","51397240","thgz","19/5/2023 13:00:00"
"174","4.2","2.97","32.78","36.95","0","25496.57","52031960","4.2","2.97","32.78","36.95","0","3.65","51397240","thgz","19/5/2023 14:00:00"
"175","4.19","2.92","33.46","37.77","0","25496.57","52031960","4.19","2.92","33.46","37.77","0","24.78","51397264","thgz","19/5/2023 15:00:00"
"176","4.22","2.78","33.48","36.39","0","25496.57","52031960","4.22","2.78","33.48","36.39","0","24.78","51397264","thgz","19/5/2023 16:00:00"
"177","4.08","2.86","22.86","25.67","7151.67","33341.14","52039804","4.08","2.86","22.86","25.67","0","24.78","51397264","thgz","19/5/2023 17:00:01"
"178","3.99","2.91","21.37","24.02","5927.81","39889.53","52046352","3.99","2.91","21.37","24.02","0","103.96","51397344","thgz","19/5/2023 18:00:00"
"179","3.98","2.97","23.8","24.64","0","42883.14","52049344","3.98","2.97","23.8","24.64","0","223.36","51397460","thgz","19/5/2023 19:04:14"
"180","4.16","2.91","25.07","24.95","0","42883.14","52049344","4.16","2.91","25.07","24.95","0","223.36","51397460","thgz","19/5/2023 20:00:01"
"181","4.08","2.85","20.86","25.53","0","42883.14","52049344","4.08","2.85","20.86","25.53","0","223.36","51397460","thgz","19/5/2023 21:00:00"
"182","4.02","2.77","23.06","26.15","0","42883.14","52049344","4.02","2.77","23.06","26.15","0","223.36","51397460","thgz","19/5/2023 22:00:00"
"183","3.98","2.82","20.41","23.71","8902.64","44161.62","52050624","3.98","2.82","20.41","23.71","0","223.36","51397460","thgz","19/5/2023 23:00:00"
"184","3.94","2.95","22.66","23.68","0","46549.22","52053012","3.94","2.95","22.66","23.68","0","223.36","51397460","thgz","20/5/2023 00:00:00"
"185","3.94","2.9","23.7","24.18","0","46549.22","52053012","3.94","2.9","23.7","24.18","0","223.36","51397460","thgz","20/5/2023 01:00:00"
"186","3.94","2.86","23.38","23.72","0","46549.22","52053012","3.94","2.86","23.38","23.72","0","223.36","51397460","thgz","20/5/2023 02:00:00"
"187","3.93","2.86","22.88","23.16","0","46549.22","52053012","3.93","2.86","22.88","23.16","0","223.36","51397460","thgz","20/5/2023 03:00:00"
"188","3.93","2.86","22.17","22.44","0","46549.22","52053012","3.93","2.86","22.17","22.44","0","223.36","51397460","thgz","20/5/2023 04:00:00"
"189","3.93","2.88","20.79","21.2","6946.09","46685.29","52053148","3.93","2.88","20.79","21.2","0","223.36","51397460","thgz","20/5/2023 05:00:00"
"190","3.86","2.98","18.7","19.59","0","49491.36","52055952","3.86","2.98","18.7","19.59","0","223.36","51397460","thgz","20/5/2023 06:00:00"
"191","3.86","2.83","22.55","22.58","0","49491.36","52055952","3.86","2.83","22.55","22.58","0","223.36","51397460","thgz","20/5/2023 07:00:00"
"192","3.77","2.94","22.4","24.47","0","0","52059208","3.77","2.94","22.4","24.47","0","0","51397460","thgz","20/5/2023 08:00:00"
"193","3.88","2.76","19.74","20.97","10352.08","9653.46","52068860","3.88","2.76","19.74","20.97","0","0","51397460","thgz","20/5/2023 09:00:00"
"194","3.94","2.82","20.68","23.47","8828.83","19266.3","52078472","3.94","2.82","20.68","23.47","0","1.42","51397464","thgz","20/5/2023 10:00:00"
"195","4.02","2.87","21.99","25.73","6907.67","27101.92","52086312","4.02","2.87","21.99","25.73","0","3.02","51397464","thgz","20/5/2023 11:00:00"
"196","4.43","2.9","32.64","35.84","0","28689.4","52087896","4.43","2.9","32.64","35.84","0","25.34","51397488","thgz","20/5/2023 12:00:00"
"197","4.36","2.83","34.81","40.86","0","28689.4","52087896","4.36","2.83","34.81","40.86","0","25.34","51397488","thgz","20/5/2023 13:00:00"
"198","4.29","2.78","36.38","42.62","0","28689.4","52087896","4.29","2.78","36.38","42.62","0","25.38","51397488","thgz","20/5/2023 14:00:00"
"199","4.23","2.72","36.23","42.13","0","28689.4","52087896","4.23","2.72","36.23","42.13","0","25.38","51397488","thgz","20/5/2023 15:00:00"
"200","4.21","2.67","33.86","38.46","0","28689.4","52087896","4.21","2.67","33.86","38.46","0","79.01","51397540","thgz","20/5/2023 16:00:00"
