id,pt_in,pt_out,tt_in,tt_out,vf_fr,vf_td,vf_su,pt_in_s,pt_out_s,tt_in_s,tt_out_s,vf_fr_s,vf_td_s,vf_su_s,daily_paper_code,data_time
2631,2.8,2.61,20.51,26.23,1092.45,9319.23,4548362,2.8,2.61,20.51,26.23,0,0,7154169,lqgz,14/6/2023 22:00:14
2632,2.8,2.57,21.06,28.93,1092.45,9319.23,4548362,2.8,2.57,21.06,28.93,0,0,7154169,lqgz,14/6/2023 23:00:23
2633,2.8,2.55,21.22,29.69,1092.45,9319.23,4548362,2.8,2.55,21.22,29.69,0,0,7154169,lqgz,15/6/2023 00:00:00
2634,2.8,2.54,21.06,29.81,1092.45,9319.23,4548362,2.8,2.54,21.06,29.81,0,0,7154169,lqgz,15/6/2023 01:00:11
2635,2.8,2.54,20.69,29.45,1092.45,9319.23,4548362,2.8,2.54,20.69,29.45,0,0,7154169,lqgz,15/6/2023 02:00:10
2636,2.8,2.54,20.39,29.16,1092.45,9319.23,4548362,2.8,2.54,20.39,29.16,0,0,7154169,lqgz,15/6/2023 03:00:00
2637,2.8,2.54,20.21,28.83,1092.45,9319.23,4548362,2.8,2.54,20.21,28.83,0,0,7154169,lqgz,15/6/2023 04:00:17
2638,2.8,2.54,20.03,28.54,1092.45,9319.23,4548362,2.8,2.54,20.03,28.54,0,0,7154169,lqgz,15/6/2023 05:00:33
2639,2.8,2.5,19.13,28.55,1092.45,9319.23,4548362,2.8,2.5,19.13,28.55,0,0,7154169,lqgz,15/6/2023 06:00:00
2640,2.8,2.45,20.38,34.54,1092.45,9319.23,4548362,2.8,2.45,20.38,34.54,0,0,7154169,lqgz,15/6/2023 07:00:27
2641,2.8,2.4,23.8,41.59,1092.45,9319.23,4548362,2.8,2.4,23.8,41.59,0,0,7154169,lqgz,15/6/2023 08:00:15
2642,2.8,2.42,19.23,26.98,1092.45,9319.23,4548362,2.8,2.42,19.23,26.98,0,0,7154169,lqgz,15/6/2023 09:00:00
2643,2.8,2.44,19.65,28.86,1092.45,9319.23,4548362,2.8,2.44,19.65,28.86,0,0,7154169,lqgz,15/6/2023 10:00:00
2644,2.8,2.48,19.08,27.79,1092.45,9319.23,4548362,2.8,2.48,19.08,27.79,0,0,7154169,lqgz,15/6/2023 11:00:00
2645,2.8,2.46,19.3,29.34,1092.45,9319.23,4548362,2.8,2.46,19.3,29.34,0,0,7154169,lqgz,15/6/2023 12:00:15
2646,2.8,2.46,19.59,29.7,1092.45,9319.23,4548362,2.8,2.46,19.59,29.7,0,0,7154169,lqgz,15/6/2023 13:00:12
2647,2.8,2.51,19.84,30.28,1092.45,9319.23,4548362,2.8,2.51,19.84,30.28,0,0,7154169,lqgz,15/6/2023 14:00:00
